year,mo_key,mo_id,mo_name,age_band,population,icd_class,deaths,standard_weight,age_specific_rate_per100k,weighted_component
2016,холмский,359,Холмский,65_69,2679.0,IX,45,0.0665523277034874,1679.7312430011198,111.79002413799675
2016,холмский,359,Холмский,65_69,2679.0,X,7,0.0665523277034874,261.29152668906306,17.38955931035505
2016,холмский,359,Холмский,65_69,2679.0,XI,3,0.0665523277034874,111.98208286674132,7.452668275866451
2016,холмский,359,Холмский,65_69,2679.0,XII,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,65_69,2679.0,XIII,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,65_69,2679.0,XIV,2,0.0665523277034874,74.65472191116088,4.9684455172443
2016,холмский,359,Холмский,65_69,2679.0,XV,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,65_69,2679.0,XVI,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,65_69,2679.0,XVII,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,65_69,2679.0,XVIII,3,0.0665523277034874,111.98208286674132,7.452668275866451
2016,холмский,359,Холмский,65_69,2679.0,XIX,3,0.0665523277034874,111.98208286674132,7.452668275866451
2016,холмский,359,Холмский,65_69,2679.0,XXII,0,0.0665523277034874,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,I,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,II,11,0.04693151275840329,544.5544554455445,25.556764373387928
2016,холмский,359,Холмский,70_74,2020.0,III,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,IV,1,0.04693151275840329,49.504950495049506,2.323342215762539
2016,холмский,359,Холмский,70_74,2020.0,V,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,VI,1,0.04693151275840329,49.504950495049506,2.323342215762539
2016,холмский,359,Холмский,70_74,2020.0,VIII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,IX,25,0.04693151275840329,1237.6237623762377,58.08355539406348
2016,холмский,359,Холмский,70_74,2020.0,X,2,0.04693151275840329,99.00990099009901,4.646684431525078
2016,холмский,359,Холмский,70_74,2020.0,XI,1,0.04693151275840329,49.504950495049506,2.323342215762539
2016,холмский,359,Холмский,70_74,2020.0,XII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XIII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XIV,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XV,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XVI,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XVII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XVIII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,70_74,2020.0,XIX,4,0.04693151275840329,198.01980198019803,9.293368863050157
2016,холмский,359,Холмский,70_74,2020.0,XXII,0,0.04693151275840329,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,I,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,II,28,0.017928542987025915,4154.302670623145,74.48059401138362
2016,холмский,359,Холмский,75_79,674.0,III,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,IV,1,0.017928542987025915,148.3679525222552,2.6600212146922724
2016,холмский,359,Холмский,75_79,674.0,V,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,VI,1,0.017928542987025915,148.3679525222552,2.6600212146922724
2016,холмский,359,Холмский,75_79,674.0,VIII,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,IX,62,0.017928542987025915,9198.813056379822,164.92131531092087
2016,холмский,359,Холмский,75_79,674.0,X,1,0.017928542987025915,148.3679525222552,2.6600212146922724
2016,холмский,359,Холмский,75_79,674.0,XI,10,0.017928542987025915,1483.679525222552,26.600212146922722
2016,холмский,359,Холмский,75_79,674.0,XII,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,XIII,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,XIV,1,0.017928542987025915,148.3679525222552,2.6600212146922724
2016,холмский,359,Холмский,75_79,674.0,XV,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,XVI,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,XVII,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,75_79,674.0,XVIII,1,0.017928542987025915,148.3679525222552,2.6600212146922724
2016,холмский,359,Холмский,75_79,674.0,XIX,3,0.017928542987025915,445.1038575667656,7.980063644076817
2016,холмский,359,Холмский,75_79,674.0,XXII,0,0.017928542987025915,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,I,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,II,15,0.0257449314795766,1482.2134387351778,38.159483418344756
2016,холмский,359,Холмский,80_plus,1012.0,III,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,IV,4,0.0257449314795766,395.2569169960474,10.175862244891935
2016,холмский,359,Холмский,80_plus,1012.0,V,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,VI,1,0.0257449314795766,98.81422924901185,2.5439655612229837
2016,холмский,359,Холмский,80_plus,1012.0,VIII,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,IX,73,0.0257449314795766,7213.438735177866,185.70948596927786
2016,холмский,359,Холмский,80_plus,1012.0,X,3,0.0257449314795766,296.44268774703556,7.631896683668952
2016,холмский,359,Холмский,80_plus,1012.0,XI,6,0.0257449314795766,592.8853754940711,15.263793367337904
2016,холмский,359,Холмский,80_plus,1012.0,XII,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XIII,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XIV,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XV,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XVI,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XVII,0,0.0257449314795766,0.0,0.0
2016,холмский,359,Холмский,80_plus,1012.0,XVIII,2,0.0257449314795766,197.6284584980237,5.087931122445967
2016,холмский,359,Холмский,80_plus,1012.0,XIX,2,0.0257449314795766,197.6284584980237,5.087931122445967
2016,холмский,359,Холмский,80_plus,1012.0,XXII,0,0.0257449314795766,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,I,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,II,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,III,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,IV,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,V,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,VI,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,VIII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,IX,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,X,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XI,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XIII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XIV,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XV,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XVI,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XVII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XVIII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XIX,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,0,104.0,XXII,0,0.006323207353087567,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,I,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,II,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,III,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,IV,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,V,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,VI,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,VIII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,IX,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,X,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XI,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XIII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XIV,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XV,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XVI,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XVII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XVIII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XIX,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,1_4,575.0,XXII,0,0.03593381889371868,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,I,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,II,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,III,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,IV,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,V,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,VI,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,VIII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,IX,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,X,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XI,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XIII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XIV,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XV,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XVI,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XVII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XVIII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XIX,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,5_9,824.0,XXII,0,0.05624730397849819,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,I,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,II,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,III,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,IV,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,V,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,VI,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,VIII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,IX,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,X,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XI,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XIII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XIV,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XV,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XVI,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XVII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XVIII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XIX,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,10_14,684.0,XXII,0,0.05255790224640807,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,I,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,II,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,III,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,IV,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,V,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,VI,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,VIII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,IX,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,X,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XI,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XIII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XIV,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XV,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XVI,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XVII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XVIII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XIX,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,15_19,426.0,XXII,0,0.04476225238079437,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,I,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,II,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,III,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,IV,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,V,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,VI,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,VIII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,IX,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,X,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XI,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XIII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XIV,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XV,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XVI,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XVII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XVIII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XIX,2,0.05039071573149285,248.4472049689441,12.519432479874
2016,южно-курильский,361,Южно-Курильский,20_24,805.0,XXII,0,0.05039071573149285,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,I,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,II,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,III,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,IV,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,V,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,VI,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,VIII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,IX,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,X,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XI,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XIII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XIV,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XV,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XVI,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XVII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XVIII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XIX,1,0.05455710588313369,90.82652134423252,4.955232141973996
2016,южно-курильский,361,Южно-Курильский,25_29,1101.0,XXII,0,0.05455710588313369,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,I,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,II,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,III,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,IV,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,V,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,VI,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,VIII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,IX,1,0.08738842618707901,74.57121551081282,6.516661162347427
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,X,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XI,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XIII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XIV,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XV,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XVI,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XVII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XVIII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XIX,2,0.08738842618707901,149.14243102162564,13.033322324694854
2016,южно-курильский,361,Южно-Курильский,30_34,1341.0,XXII,0,0.08738842618707901,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,I,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,II,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,III,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,IV,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,V,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,VI,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,VIII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,IX,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,X,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XI,1,0.09270166240833527,68.4931506849315,6.349428932077759
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XIII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XIV,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XV,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XVI,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XVII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XVIII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XIX,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,35_39,1460.0,XXII,0,0.09270166240833527,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,I,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,II,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,III,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,IV,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,V,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,VI,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,VIII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,IX,1,0.08713748880114146,98.91196834817012,8.618940534237533
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,X,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XI,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XIII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XIV,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XV,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XVI,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XVII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XVIII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XIX,1,0.08713748880114146,98.91196834817012,8.618940534237533
2016,южно-курильский,361,Южно-Курильский,40_44,1011.0,XXII,0,0.08713748880114146,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,I,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,II,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,III,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,IV,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,V,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,VI,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,VIII,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,IX,1,0.07913237880346417,123.45679012345678,9.769429481909157
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,X,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,XI,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,XII,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,XIII,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,XIV,0,0.07913237880346417,0.0,0.0
2016,южно-курильский,361,Южно-Курильский,45_49,810.0,XV,0,0.07913237880346417,0.0,0.0
