year,sex,age_band,node_id,n,pgpzh75,premature,valid_age_n,age_sum
2024,F,15_49,d|H66,1,48.0,1,1,27.0
2024,F,15_49,d|I08,1,32.0,1,1,43.0
2024,F,15_49,d|I21,1,28.0,1,1,47.0
2024,F,15_49,d|I24,1,32.0,1,1,43.0
2024,F,15_49,d|I25,6,212.0,6,6,238.0
2024,F,15_49,d|I33,1,43.0,1,1,32.0
2024,F,15_49,d|I42,5,151.0,5,5,224.0
2024,F,15_49,d|I60,2,60.0,2,2,90.0
2024,F,15_49,d|I61,7,260.0,7,7,265.0
2024,F,15_49,d|I62,1,26.0,1,1,49.0
2024,F,15_49,d|I63,1,29.0,1,1,46.0
2024,F,15_49,d|I71,2,64.0,2,2,86.0
2024,F,15_49,d|I80,1,27.0,1,1,48.0
2024,F,15_49,d|J15,2,64.0,2,2,86.0
2024,F,15_49,d|J18,11,385.0,11,11,440.0
2024,F,15_49,d|J44,3,91.0,3,3,134.0
2024,F,15_49,d|K22,4,136.0,4,4,164.0
2024,F,15_49,d|K25,1,32.0,1,1,43.0
2024,F,15_49,d|K43,1,26.0,1,1,49.0
2024,F,15_49,d|K56,1,29.0,1,1,46.0
2024,F,15_49,d|K61,1,36.0,1,1,39.0
2024,F,15_49,d|K70,9,295.0,9,9,380.0
2024,F,15_49,d|K71,2,69.0,2,2,81.0
2024,F,15_49,d|K73,1,48.0,1,1,27.0
2024,F,15_49,d|K74,32,1042.0,32,32,1358.0
2024,F,15_49,d|K75,1,36.0,1,1,39.0
2024,F,15_49,d|K76,4,131.0,4,4,169.0
2024,F,15_49,d|K85,11,336.0,11,11,489.0
2024,F,15_49,d|L02,1,39.0,1,1,36.0
2024,F,15_49,d|M45,1,29.0,1,1,46.0
2024,F,15_49,d|N01,1,48.0,1,1,27.0
2024,F,15_49,d|N10,1,27.0,1,1,48.0
2024,F,15_49,d|N11,1,40.0,1,1,35.0
2024,F,15_49,d|N13,1,34.0,1,1,41.0
2024,F,15_49,d|N20,1,39.0,1,1,36.0
2024,F,15_49,d|O41,1,35.0,1,1,40.0
2024,F,15_49,d|O74,1,46.0,1,1,29.0
2024,F,15_49,d|Q03,1,56.0,1,1,19.0
2024,F,15_49,d|R99,6,208.0,6,6,242.0
2024,F,15_49,d|S06,9,338.0,9,9,337.0
2024,F,15_49,d|S27,1,40.0,1,1,35.0
2024,F,15_49,d|S36,1,42.0,1,1,33.0
2024,F,15_49,d|S71,1,29.0,1,1,46.0
2024,F,15_49,d|T06,9,389.0,9,9,286.0
2024,F,15_49,d|T07,2,79.0,2,2,71.0
2024,F,15_49,d|T17,1,48.0,1,1,27.0
2024,F,15_49,d|T40,1,30.0,1,1,45.0
2024,F,15_49,d|T51,10,309.0,10,10,441.0
2024,F,15_49,d|T52,3,93.0,3,3,132.0
2024,F,15_49,d|T58,3,110.0,3,3,115.0
2024,F,15_49,d|T65,2,74.0,2,2,76.0
2024,F,15_49,d|T68,1,29.0,1,1,46.0
2024,F,15_49,d|T71,4,133.0,4,4,167.0
2024,F,15_49,d|T75,2,69.0,2,2,81.0
2024,F,50_69,d|A16,1,24.0,1,1,51.0
2024,F,50_69,d|B18,1,15.0,1,1,60.0
2024,F,50_69,d|B20,1,16.0,1,1,59.0
2024,F,50_69,d|B22,1,19.0,1,1,56.0
2024,F,50_69,d|B23,1,12.0,1,1,63.0
2024,F,50_69,d|C04,1,22.0,1,1,53.0
2024,F,50_69,d|C10,1,10.0,1,1,65.0
2024,F,50_69,d|C15,3,44.0,3,3,181.0
2024,F,50_69,d|C16,15,194.0,15,15,931.0
2024,F,50_69,d|C18,20,253.0,20,20,1247.0
2024,F,50_69,d|C19,2,17.0,2,2,133.0
2024,F,50_69,d|C20,7,102.0,7,7,423.0
2024,F,50_69,d|C21,2,32.0,2,2,118.0
2024,F,50_69,d|C22,8,99.0,8,8,501.0
2024,F,50_69,d|C24,3,50.0,3,3,175.0
2024,F,50_69,d|C25,15,178.0,15,15,947.0
2024,F,50_69,d|C31,1,20.0,1,1,55.0
2024,F,50_69,d|C32,1,13.0,1,1,62.0
2024,F,50_69,d|C34,26,366.0,26,26,1584.0
2024,F,50_69,d|C43,5,56.0,5,5,319.0
2024,F,50_69,d|C44,1,23.0,1,1,52.0
2024,F,50_69,d|C45,1,7.0,1,1,68.0
2024,F,50_69,d|C49,1,9.0,1,1,66.0
2024,F,50_69,d|C50,20,271.0,20,20,1229.0
2024,F,50_69,d|C51,1,20.0,1,1,55.0
2024,F,50_69,d|C53,11,143.0,11,11,682.0
2024,F,50_69,d|C54,15,150.0,15,15,975.0
2024,F,50_69,d|C56,16,202.0,16,16,998.0
2024,F,50_69,d|C57,2,34.0,2,2,116.0
2024,F,50_69,d|C64,3,39.0,3,3,186.0
2024,F,50_69,d|C66,1,8.0,1,1,67.0
2024,F,50_69,d|C67,5,55.0,5,5,320.0
2024,F,50_69,d|C68,1,11.0,1,1,64.0
2024,F,50_69,d|C71,6,85.0,6,6,365.0
2024,F,50_69,d|C74,1,24.0,1,1,51.0
2024,F,50_69,d|C82,1,8.0,1,1,67.0
2024,F,50_69,d|C83,1,14.0,1,1,61.0
2024,F,50_69,d|C91,2,16.0,2,2,134.0
2024,F,50_69,d|C92,1,22.0,1,1,53.0
2024,F,50_69,d|D18,1,19.0,1,1,56.0
2024,F,50_69,d|D32,3,45.0,3,3,180.0
2024,F,50_69,d|D61,1,8.0,1,1,67.0
2024,F,50_69,d|E05,1,23.0,1,1,52.0
2024,F,50_69,d|E11,73,760.0,73,73,4715.0
2024,F,50_69,d|G00,1,11.0,1,1,64.0
2024,F,50_69,d|G04,1,6.0,1,1,69.0
2024,F,50_69,d|G12,2,29.0,2,2,121.0
2024,F,50_69,d|G20,2,22.0,2,2,128.0
2024,F,50_69,d|G31,26,286.0,26,26,1664.0
2024,F,50_69,d|G36,1,12.0,1,1,63.0
2024,F,50_69,d|G37,1,25.0,1,1,50.0
2024,F,50_69,d|G70,1,18.0,1,1,57.0
2024,F,50_69,d|G93,13,141.0,13,13,834.0
2024,F,50_69,d|I08,3,52.0,3,3,173.0
2024,F,50_69,d|I21,28,373.0,28,28,1727.0
2024,F,50_69,d|I25,42,474.0,42,42,2676.0
2024,F,50_69,d|I27,1,7.0,1,1,68.0
2024,F,50_69,d|I33,1,10.0,1,1,65.0
2024,F,50_69,d|I34,1,10.0,1,1,65.0
2024,F,50_69,d|I35,2,12.0,2,2,138.0
2024,F,50_69,d|I42,36,544.0,36,36,2156.0
2024,F,50_69,d|I60,4,45.0,4,4,255.0
2024,F,50_69,d|I61,9,117.0,9,9,558.0
2024,F,50_69,d|I63,22,255.0,22,22,1395.0
2024,F,50_69,d|I67,7,69.0,7,7,456.0
2024,F,50_69,d|I69,20,229.0,20,20,1271.0
2024,F,50_69,d|I71,2,15.0,2,2,135.0
2024,F,50_69,d|I74,1,10.0,1,1,65.0
2024,F,50_69,d|I80,14,178.0,14,14,872.0
2024,F,50_69,d|J15,1,14.0,1,1,61.0
2024,F,50_69,d|J16,1,16.0,1,1,59.0
2024,F,50_69,d|J18,20,302.0,20,20,1198.0
2024,F,50_69,d|J44,19,201.0,19,19,1224.0
2024,F,50_69,d|J45,3,52.0,3,3,173.0
2024,F,50_69,d|J84,2,32.0,2,2,118.0
2024,F,50_69,d|J85,3,28.0,3,3,197.0
2024,F,50_69,d|J94,1,9.0,1,1,66.0
2024,F,50_69,d|K20,1,25.0,1,1,50.0
2024,F,50_69,d|K22,2,23.0,2,2,127.0
2024,F,50_69,d|K25,5,49.0,5,5,326.0
2024,F,50_69,d|K26,2,31.0,2,2,119.0
2024,F,50_69,d|K43,1,19.0,1,1,56.0
2024,F,50_69,d|K45,1,13.0,1,1,62.0
2024,F,50_69,d|K50,1,6.0,1,1,69.0
2024,F,50_69,d|K55,16,201.0,16,16,999.0
2024,F,50_69,d|K56,3,26.0,3,3,199.0
2024,F,50_69,d|K57,1,9.0,1,1,66.0
2024,F,50_69,d|K70,9,144.0,9,9,531.0
2024,F,50_69,d|K73,1,21.0,1,1,54.0
2024,F,50_69,d|K74,52,814.0,52,52,3086.0
2024,F,50_69,d|K76,2,30.0,2,2,120.0
2024,F,50_69,d|K80,1,6.0,1,1,69.0
2024,F,50_69,d|K81,3,28.0,3,3,197.0
2024,F,50_69,d|K85,9,146.0,9,9,529.0
2024,F,50_69,d|K86,4,63.0,4,4,237.0
2024,F,50_69,d|K92,1,23.0,1,1,52.0
2024,F,50_69,d|L02,1,24.0,1,1,51.0
2024,F,50_69,d|L03,1,6.0,1,1,69.0
2024,F,50_69,d|M46,1,16.0,1,1,59.0
2024,F,50_69,d|M47,1,7.0,1,1,68.0
2024,F,50_69,d|M87,1,8.0,1,1,67.0
2024,F,50_69,d|N10,1,19.0,1,1,56.0
2024,F,50_69,d|N11,29,302.0,29,29,1873.0
2024,F,50_69,d|N13,1,12.0,1,1,63.0
2024,F,50_69,d|N20,5,62.0,5,5,313.0
2024,F,50_69,d|N26,2,43.0,2,2,107.0
2024,F,50_69,d|N28,1,8.0,1,1,67.0
2024,F,50_69,d|R99,13,165.0,13,13,810.0
2024,F,50_69,d|S00,1,21.0,1,1,54.0
2024,F,50_69,d|S06,4,51.0,4,4,249.0
2024,F,50_69,d|S15,1,16.0,1,1,59.0
2024,F,50_69,d|S36,1,25.0,1,1,50.0
2024,F,50_69,d|T06,7,98.0,7,7,427.0
2024,F,50_69,d|T07,1,18.0,1,1,57.0
2024,F,50_69,d|T17,3,33.0,3,3,192.0
2024,F,50_69,d|T27,2,20.0,2,2,130.0
2024,F,50_69,d|T51,9,154.0,9,9,521.0
2024,F,50_69,d|T52,1,20.0,1,1,55.0
2024,F,50_69,d|T58,1,20.0,1,1,55.0
2024,F,50_69,d|T59,1,17.0,1,1,58.0
2024,F,50_69,d|T65,2,34.0,2,2,116.0
2024,F,50_69,d|T68,2,30.0,2,2,120.0
2024,F,50_69,d|T71,3,42.0,3,3,183.0
2024,F,50_69,d|T75,1,16.0,1,1,59.0
2024,F,50_69,d|T80,1,18.0,1,1,57.0
2024,F,50_69,d|U07,1,6.0,1,1,69.0
2024,F,5_14,d|Q23,1,61.0,1,1,14.0
2024,F,70P,d|A15,1,4.0,1,1,71.0
2024,F,70P,d|C10,1,2.0,1,1,73.0
2024,F,70P,d|C15,5,6.0,2,5,371.0
2024,F,70P,d|C16,18,24.0,8,18,1382.0
2024,F,70P,d|C17,3,5.0,1,3,237.0
2024,F,70P,d|C18,22,29.0,11,22,1716.0
2024,F,70P,d|C19,6,9.0,2,6,472.0
2024,F,70P,d|C20,6,7.0,2,6,448.0
2024,F,70P,d|C21,1,0.0,0,1,89.0
2024,F,70P,d|C22,13,16.0,6,13,992.0
2024,F,70P,d|C23,3,1.0,1,3,239.0
2024,F,70P,d|C24,1,0.0,0,1,84.0
2024,F,70P,d|C25,26,25.0,10,26,2037.0
2024,F,70P,d|C31,1,0.0,0,1,80.0
2024,F,70P,d|C32,1,0.0,0,1,80.0
2024,F,70P,d|C34,18,21.0,8,18,1422.0
2024,F,70P,d|C43,5,0.0,0,5,424.0
2024,F,70P,d|C45,2,1.0,1,2,152.0
2024,F,70P,d|C49,2,8.0,2,2,142.0
2024,F,70P,d|C50,30,24.0,12,30,2363.0
2024,F,70P,d|C51,2,0.0,0,2,160.0
2024,F,70P,d|C53,9,16.0,5,9,681.0
2024,F,70P,d|C54,7,4.0,2,7,548.0
2024,F,70P,d|C56,16,31.0,9,16,1204.0
2024,F,70P,d|C64,5,1.0,1,5,392.0
2024,F,70P,d|C67,2,4.0,1,2,154.0
2024,F,70P,d|C71,2,1.0,1,2,149.0
2024,F,70P,d|C73,3,3.0,1,3,226.0
2024,F,70P,d|C74,1,0.0,0,1,89.0
2024,F,70P,d|C83,2,8.0,2,2,142.0
2024,F,70P,d|C85,1,2.0,1,1,73.0
2024,F,70P,d|C90,5,8.0,2,5,377.0
2024,F,70P,d|C91,1,0.0,0,1,79.0
2024,F,70P,d|C92,5,3.0,1,5,402.0
2024,F,70P,d|C94,1,0.0,0,1,78.0
2024,F,70P,d|D32,3,3.0,1,3,236.0
2024,F,70P,d|D46,2,0.0,0,2,165.0
2024,F,70P,d|D68,1,0.0,0,1,75.0
2024,F,70P,d|D73,2,0.0,0,2,168.0
2024,F,70P,d|E11,203,176.0,64,203,16009.0
2024,F,70P,d|G12,1,4.0,1,1,71.0
2024,F,70P,d|G20,6,9.0,3,6,466.0
2024,F,70P,d|G30,4,8.0,3,4,300.0
2024,F,70P,d|G31,220,40.0,16,220,18789.0
2024,F,70P,d|G92,1,2.0,1,1,73.0
2024,F,70P,d|G93,43,40.0,11,43,3388.0
2024,F,70P,d|I11,1,0.0,0,1,82.0
2024,F,70P,d|I21,40,43.0,13,40,3156.0
2024,F,70P,d|I25,153,94.0,30,153,12493.0
2024,F,70P,d|I33,2,1.0,1,2,161.0
2024,F,70P,d|I34,5,4.0,1,5,399.0
2024,F,70P,d|I35,25,19.0,6,25,2055.0
2024,F,70P,d|I42,20,19.0,7,20,1551.0
2024,F,70P,d|I51,1,0.0,0,1,88.0
2024,F,70P,d|I60,5,4.0,1,5,392.0
2024,F,70P,d|I61,19,19.0,7,19,1503.0
2024,F,70P,d|I63,65,37.0,16,65,5250.0
2024,F,70P,d|I67,58,22.0,7,58,4863.0
2024,F,70P,d|I69,79,57.0,17,79,6389.0
2024,F,70P,d|I70,19,12.0,4,19,1584.0
2024,F,70P,d|I71,9,4.0,2,9,748.0
2024,F,70P,d|I74,2,0.0,0,2,177.0
2024,F,70P,d|I80,20,11.0,4,20,1663.0
2024,F,70P,d|I82,1,0.0,0,1,83.0
2024,F,70P,d|I87,1,0.0,0,1,87.0
2024,F,70P,d|J15,7,6.0,3,7,553.0
2024,F,70P,d|J16,1,4.0,1,1,71.0
2024,F,70P,d|J18,28,28.0,7,28,2252.0
2024,F,70P,d|J44,24,22.0,8,24,1922.0
2024,F,70P,d|J45,3,0.0,0,3,242.0
2024,F,70P,d|J84,3,5.0,2,3,227.0
2024,F,70P,d|J85,4,5.0,1,4,328.0
2024,F,70P,d|J94,2,0.0,0,2,163.0
2024,F,70P,d|K25,9,7.0,2,9,723.0
2024,F,70P,d|K26,8,3.0,2,8,703.0
2024,F,70P,d|K40,1,0.0,0,1,81.0
2024,F,70P,d|K42,5,14.0,3,5,364.0
2024,F,70P,d|K43,6,0.0,0,6,501.0
2024,F,70P,d|K44,1,0.0,0,1,75.0
2024,F,70P,d|K51,5,0.0,0,5,418.0
2024,F,70P,d|K52,1,0.0,0,1,80.0
2024,F,70P,d|K55,36,27.0,9,36,2923.0
2024,F,70P,d|K56,8,7.0,2,8,633.0
2024,F,70P,d|K57,10,1.0,1,10,811.0
2024,F,70P,d|K63,1,1.0,1,1,74.0
2024,F,70P,d|K66,2,0.0,0,2,167.0
2024,F,70P,d|K74,21,37.0,13,21,1595.0
2024,F,70P,d|K75,1,0.0,0,1,87.0
2024,F,70P,d|K76,1,0.0,0,1,86.0
2024,F,70P,d|K80,16,13.0,6,16,1261.0
2024,F,70P,d|K81,4,0.0,0,4,348.0
2024,F,70P,d|K83,1,0.0,0,1,77.0
2024,F,70P,d|K85,13,17.0,4,13,1002.0
2024,F,70P,d|K86,6,16.0,4,6,449.0
2024,F,70P,d|L02,3,8.0,2,3,225.0
2024,F,70P,d|L03,1,4.0,1,1,71.0
2024,F,70P,d|L89,2,3.0,1,2,149.0
2024,F,70P,d|M05,1,0.0,0,1,79.0
2024,F,70P,d|M17,1,0.0,0,1,83.0
2024,F,70P,d|M34,1,1.0,1,1,74.0
2024,F,70P,d|M86,3,0.0,0,3,234.0
2024,F,70P,d|N05,2,1.0,1,2,158.0
2024,F,70P,d|N11,114,58.0,21,114,9390.0
2024,F,70P,d|N15,1,0.0,0,1,87.0
2024,F,70P,d|N20,10,10.0,3,10,807.0
2024,F,70P,d|N26,13,13.0,5,13,1088.0
2024,F,70P,d|N27,1,0.0,0,1,95.0
2024,F,70P,d|N28,13,1.0,1,13,1172.0
2024,F,70P,d|N30,5,4.0,2,5,387.0
2024,F,70P,d|N70,1,0.0,0,1,78.0
2024,F,70P,d|N71,1,0.0,0,1,84.0
2024,F,70P,d|R99,19,41.0,12,19,1425.0
2024,F,70P,d|S01,1,0.0,0,1,75.0
2024,F,70P,d|S06,8,1.0,1,8,669.0
2024,F,70P,d|S22,1,0.0,0,1,76.0
2024,F,70P,d|S45,1,0.0,0,1,85.0
2024,F,70P,d|S52,1,5.0,1,1,70.0
2024,F,70P,d|S72,9,5.0,2,9,762.0
2024,F,70P,d|T06,5,2.0,1,5,411.0
2024,F,70P,d|T17,4,5.0,1,4,319.0
2024,F,70P,d|T21,1,3.0,1,1,72.0
2024,F,70P,d|T29,2,5.0,1,2,153.0
2024,F,70P,d|T42,1,0.0,0,1,85.0
2024,F,70P,d|T58,3,6.0,2,3,230.0
2024,F,70P,d|T68,3,4.0,1,3,232.0
2024,F,70P,d|T71,2,0.0,0,2,155.0
2024,F,70P,d|T75,1,4.0,1,1,71.0
2024,F,70P,d|T81,1,4.0,1,1,71.0
2024,F,70P,d|U07,2,0.0,0,2,160.0
2024,F,UNK,d|T68,1,0.0,0,0,0.0
2024,M,0_4,d|A09,1,75.0,1,1,0.0
2024,M,0_4,d|G93,1,75.0,1,1,0.0
2024,M,0_4,d|J18,1,75.0,1,1,0.0
2024,M,0_4,d|P20,6,450.0,6,6,0.0
2024,M,0_4,d|P21,1,75.0,1,1,0.0
2024,M,0_4,d|P22,2,150.0,2,2,0.0
2024,M,0_4,d|P23,1,75.0,1,1,0.0
2024,M,0_4,d|P28,1,75.0,1,1,0.0
2024,M,0_4,d|P36,2,150.0,2,2,0.0
2024,M,0_4,d|P56,1,75.0,1,1,0.0
2024,M,0_4,d|P77,1,75.0,1,1,0.0
2024,M,0_4,d|Q04,1,75.0,1,1,0.0
2024,M,15_49,d|A15,8,268.0,8,8,332.0
2024,M,15_49,d|A19,1,38.0,1,1,37.0
2024,M,15_49,d|B18,2,61.0,2,2,89.0
2024,M,15_49,d|B20,15,532.0,15,15,593.0
2024,M,15_49,d|B22,1,33.0,1,1,42.0
2024,M,15_49,d|B23,1,31.0,1,1,44.0
2024,M,15_49,d|C04,2,55.0,2,2,95.0
2024,M,15_49,d|C10,1,28.0,1,1,47.0
2024,M,15_49,d|C13,2,56.0,2,2,94.0
2024,M,15_49,d|C15,4,123.0,4,4,177.0
2024,M,15_49,d|C16,7,223.0,7,7,302.0
2024,M,15_49,d|C18,1,32.0,1,1,43.0
2024,M,15_49,d|C19,1,31.0,1,1,44.0
2024,M,15_49,d|C20,1,39.0,1,1,36.0
2024,M,15_49,d|C22,5,146.0,5,5,229.0
2024,M,15_49,d|C23,1,32.0,1,1,43.0
2024,M,15_49,d|C25,3,86.0,3,3,139.0
2024,M,15_49,d|C34,4,120.0,4,4,180.0
2024,M,15_49,d|C40,2,101.0,2,2,49.0
2024,M,15_49,d|C41,1,41.0,1,1,34.0
2024,M,15_49,d|C62,1,35.0,1,1,40.0
2024,M,15_49,d|C64,2,59.0,2,2,91.0
2024,M,15_49,d|C76,1,60.0,1,1,15.0
2024,M,15_49,d|C83,1,26.0,1,1,49.0
2024,M,15_49,d|C91,2,104.0,2,2,46.0
2024,M,15_49,d|D73,1,40.0,1,1,35.0
2024,M,15_49,d|E10,4,131.0,4,4,169.0
2024,M,15_49,d|E11,1,29.0,1,1,46.0
2024,M,15_49,d|G04,1,40.0,1,1,35.0
2024,M,15_49,d|G12,1,48.0,1,1,27.0
2024,M,15_49,d|G31,4,134.0,4,4,166.0
2024,M,15_49,d|G40,1,30.0,1,1,45.0
2024,M,15_49,d|G41,1,57.0,1,1,18.0
2024,M,15_49,d|G92,1,32.0,1,1,43.0
2024,M,15_49,d|G93,2,65.0,2,2,85.0
2024,M,15_49,d|I21,23,709.0,23,23,1016.0
2024,M,15_49,d|I25,17,519.0,17,17,756.0
2024,M,15_49,d|I33,4,143.0,4,4,157.0
2024,M,15_49,d|I35,1,38.0,1,1,37.0
2024,M,15_49,d|I42,29,941.0,29,29,1234.0
2024,M,15_49,d|I60,3,90.0,3,3,135.0
2024,M,15_49,d|I61,16,476.0,16,16,724.0
2024,M,15_49,d|I62,4,119.0,4,4,181.0
2024,M,15_49,d|I63,3,91.0,3,3,134.0
2024,M,15_49,d|I67,1,31.0,1,1,44.0
2024,M,15_49,d|I69,1,27.0,1,1,48.0
2024,M,15_49,d|I71,4,133.0,4,4,167.0
2024,M,15_49,d|I80,2,61.0,2,2,89.0
2024,M,15_49,d|J01,1,30.0,1,1,45.0
2024,M,15_49,d|J15,4,128.0,4,4,172.0
2024,M,15_49,d|J18,26,894.0,26,26,1056.0
2024,M,15_49,d|J36,1,30.0,1,1,45.0
2024,M,15_49,d|J44,5,165.0,5,5,210.0
2024,M,15_49,d|J84,3,95.0,3,3,130.0
2024,M,15_49,d|J85,4,122.0,4,4,178.0
2024,M,15_49,d|K22,1,30.0,1,1,45.0
2024,M,15_49,d|K25,2,72.0,2,2,78.0
2024,M,15_49,d|K51,2,79.0,2,2,71.0
2024,M,15_49,d|K55,1,26.0,1,1,49.0
2024,M,15_49,d|K56,3,121.0,3,3,104.0
2024,M,15_49,d|K63,1,27.0,1,1,48.0
2024,M,15_49,d|K70,9,304.0,9,9,371.0
2024,M,15_49,d|K71,1,33.0,1,1,42.0
2024,M,15_49,d|K74,45,1419.0,45,45,1956.0
2024,M,15_49,d|K76,7,227.0,7,7,298.0
2024,M,15_49,d|K83,1,31.0,1,1,44.0
2024,M,15_49,d|K85,17,536.0,17,17,739.0
2024,M,15_49,d|K86,6,222.0,6,6,228.0
2024,M,15_49,d|L02,2,70.0,2,2,80.0
2024,M,15_49,d|L03,1,38.0,1,1,37.0
2024,M,15_49,d|M17,1,27.0,1,1,48.0
2024,M,15_49,d|N11,4,143.0,4,4,157.0
2024,M,15_49,d|N26,1,33.0,1,1,42.0
2024,M,15_49,d|N40,1,32.0,1,1,43.0
2024,M,15_49,d|R99,90,3349.0,90,90,3401.0
2024,M,15_49,d|S01,1,47.0,1,1,28.0
2024,M,15_49,d|S02,12,458.0,12,12,442.0
2024,M,15_49,d|S06,61,2321.0,61,61,2254.0
2024,M,15_49,d|S07,8,345.0,8,8,255.0
2024,M,15_49,d|S09,1,30.0,1,1,45.0
2024,M,15_49,d|S11,1,37.0,1,1,38.0
2024,M,15_49,d|S15,1,27.0,1,1,48.0
2024,M,15_49,d|S17,1,31.0,1,1,44.0
2024,M,15_49,d|S21,6,217.0,6,6,233.0
2024,M,15_49,d|S22,3,99.0,3,3,126.0
2024,M,15_49,d|S25,1,32.0,1,1,43.0
2024,M,15_49,d|S26,3,118.0,3,3,107.0
2024,M,15_49,d|S27,20,814.0,20,20,686.0
2024,M,15_49,d|S28,1,31.0,1,1,44.0
2024,M,15_49,d|S29,1,33.0,1,1,42.0
2024,M,15_49,d|S31,1,46.0,1,1,29.0
2024,M,15_49,d|S35,1,50.0,1,1,25.0
2024,M,15_49,d|S36,4,172.0,4,4,128.0
2024,M,15_49,d|S48,1,36.0,1,1,39.0
2024,M,15_49,d|S51,1,35.0,1,1,40.0
2024,M,15_49,d|S75,4,152.0,4,4,148.0
2024,M,15_49,d|S76,1,36.0,1,1,39.0
2024,M,15_49,d|S99,1,41.0,1,1,34.0
2024,M,15_49,d|T02,4,160.0,4,4,140.0
2024,M,15_49,d|T04,69,2811.0,69,69,2364.0
2024,M,15_49,d|T06,425,16620.0,425,425,15255.0
2024,M,15_49,d|T07,5,193.0,5,5,182.0
2024,M,15_49,d|T13,14,598.0,14,14,452.0
2024,M,15_49,d|T17,8,244.0,8,8,356.0
2024,M,15_49,d|T29,4,177.0,4,4,123.0
2024,M,15_49,d|T31,3,145.0,3,3,80.0
2024,M,15_49,d|T34,1,45.0,1,1,30.0
2024,M,15_49,d|T40,17,654.0,17,17,621.0
2024,M,15_49,d|T43,1,27.0,1,1,48.0
2024,M,15_49,d|T51,25,860.0,25,25,1015.0
2024,M,15_49,d|T52,3,113.0,3,3,112.0
2024,M,15_49,d|T58,10,372.0,10,10,378.0
2024,M,15_49,d|T59,1,60.0,1,1,15.0
2024,M,15_49,d|T65,4,142.0,4,4,158.0
2024,M,15_49,d|T68,9,310.0,9,9,365.0
2024,M,15_49,d|T69,2,65.0,2,2,85.0
2024,M,15_49,d|T71,49,1898.0,49,49,1777.0
2024,M,15_49,d|T75,19,719.0,19,19,706.0
2024,M,15_49,d|T81,1,29.0,1,1,46.0
2024,M,15_49,d|T90,1,27.0,1,1,48.0
2024,M,50_69,d|A15,3,41.0,3,3,184.0
2024,M,50_69,d|B18,2,42.0,2,2,108.0
2024,M,50_69,d|B20,3,44.0,3,3,181.0
2024,M,50_69,d|B21,1,18.0,1,1,57.0
2024,M,50_69,d|C01,1,8.0,1,1,67.0
2024,M,50_69,d|C02,2,32.0,2,2,118.0
2024,M,50_69,d|C04,6,78.0,6,6,372.0
2024,M,50_69,d|C05,1,18.0,1,1,57.0
2024,M,50_69,d|C07,1,8.0,1,1,67.0
2024,M,50_69,d|C09,1,23.0,1,1,52.0
2024,M,50_69,d|C10,2,36.0,2,2,114.0
2024,M,50_69,d|C11,2,48.0,2,2,102.0
2024,M,50_69,d|C13,3,45.0,3,3,180.0
2024,M,50_69,d|C15,16,220.0,16,16,980.0
2024,M,50_69,d|C16,35,453.0,35,35,2172.0
2024,M,50_69,d|C18,17,216.0,17,17,1059.0
2024,M,50_69,d|C19,2,12.0,2,2,138.0
2024,M,50_69,d|C20,9,130.0,9,9,545.0
2024,M,50_69,d|C22,25,364.0,25,25,1511.0
2024,M,50_69,d|C23,1,8.0,1,1,67.0
2024,M,50_69,d|C24,3,42.0,3,3,183.0
2024,M,50_69,d|C25,19,257.0,19,19,1168.0
2024,M,50_69,d|C32,10,132.0,10,10,618.0
2024,M,50_69,d|C33,1,9.0,1,1,66.0
2024,M,50_69,d|C34,100,1241.0,100,100,6259.0
2024,M,50_69,d|C38,1,16.0,1,1,59.0
2024,M,50_69,d|C43,5,78.0,5,5,297.0
2024,M,50_69,d|C45,1,23.0,1,1,52.0
2024,M,50_69,d|C49,1,10.0,1,1,65.0
2024,M,50_69,d|C61,16,189.0,16,16,1011.0
2024,M,50_69,d|C64,13,197.0,13,13,778.0
2024,M,50_69,d|C67,14,168.0,14,14,882.0
2024,M,50_69,d|C68,1,16.0,1,1,59.0
2024,M,50_69,d|C69,1,8.0,1,1,67.0
2024,M,50_69,d|C71,6,74.0,6,6,376.0
2024,M,50_69,d|C73,1,7.0,1,1,68.0
2024,M,50_69,d|C81,1,9.0,1,1,66.0
2024,M,50_69,d|C83,2,29.0,2,2,121.0
2024,M,50_69,d|C84,2,45.0,2,2,105.0
2024,M,50_69,d|C90,2,34.0,2,2,116.0
2024,M,50_69,d|C91,2,40.0,2,2,110.0
2024,M,50_69,d|C92,5,55.0,5,5,320.0
2024,M,50_69,d|C93,1,6.0,1,1,69.0
2024,M,50_69,d|D32,1,15.0,1,1,60.0
2024,M,50_69,d|D43,1,11.0,1,1,64.0
2024,M,50_69,d|D46,1,6.0,1,1,69.0
2024,M,50_69,d|D61,1,20.0,1,1,55.0
2024,M,50_69,d|E10,1,25.0,1,1,50.0
2024,M,50_69,d|E11,54,659.0,54,54,3391.0
2024,M,50_69,d|G00,1,10.0,1,1,65.0
2024,M,50_69,d|G04,1,15.0,1,1,60.0
2024,M,50_69,d|G06,1,6.0,1,1,69.0
2024,M,50_69,d|G20,1,6.0,1,1,69.0
2024,M,50_69,d|G30,1,9.0,1,1,66.0
2024,M,50_69,d|G31,24,266.0,24,24,1534.0
2024,M,50_69,d|G37,1,12.0,1,1,63.0
2024,M,50_69,d|G61,1,16.0,1,1,59.0
